92,19.887,89,2.5058,96,0.96007,94,0.99042,98,0.97264,0.12384,0.014531,2700.6
37,28.227,29,4.6065,31,0.84799,46,5.9737,48,0.52578,0.17189,0.081456,1268.3
102,23.096,100,0.88837,98,0.91744,96,0.84496,104,0.73482,0.1272,0.041118,1428
52,13.189,36,3.0024,6,6.9337,33,0.94689,31,0.73654,0.10937,0.048954,1155.4
49,10.82,37,1.2092,33,0.55267,27,0.82777,6,7.4183,0.11854,0.059803,905.32
102,14.204,100,0.80025,104,0.75708,98,0.768,96,0.78165,0.12607,0.03615,1736.8
51,14.094,59,1.8554,37,1.1795,35,0.50977,70,3.4567,0.10461,0.055527,1151.9
51,12.833,6,6.8331,14,0.50118,71,2.583,22,1.4153,0.10355,0.057974,1383.2
47,17.211,37,2.7684,33,0.67253,6,7.2262,14,0.54164,0.1281,0.069034,1909
51,16.098,59,2.3384,36,3.0464,32,1.5163,6,7.0987,0.11177,0.045875,1762.3
81,10.115,6,6.5614,102,4.9862,96,0.63439,104,0.67196,0.087877,0.05412,1145.4
92,11.764,90,1.5165,94,0.73736,60,5.9189,96,0.70227,0.1214,0.025588,1718.5
80,9.7103,76,0.53949,6,6.625,22,1.3163,116,3.5316,0.083698,0.057553,650.13
76,9.2114,96,0.84355,65,0.66535,6,6.5558,22,1.3121,0.083848,0.057697,618.51
49,10.654,29,0.95381,6,6.8111,22,1.3507,69,1.0259,0.11029,0.055805,1336.1
60,15.306,70,3.5934,68,1.1755,52,2.7664,46,1.2028,0.099864,0.027815,879.58
98,18.997,100,1.0534,96,0.79901,102,0.70844,94,0.54666,0.11739,0.047983,1121.5
102,10.388,100,0.74848,104,0.53909,98,0.64674,96,0.57596,0.12132,0.050604,1038.4
49,10.987,59,1.6052,37,2.1449,57,0.79801,70,5.5265,0.10758,0.023807,1123.9
52,13.106,38,0.86018,6,6.8356,70,2.6694,72,0.53483,0.10184,0.053274,1048.4
70,12.214,67,1.0287,63,1.6191,82,3.0252,86,0.60747,0.092941,0.054488,662.78
92,10.195,90,0.81627,94,0.83714,96,0.68341,50,7.1171,0.11513,0.035028,1529.2
50,10.057,29,1.9342,98,9.9103,100,0.79198,96,0.6748,0.125,0.02115,1433.8
100,10.856,102,0.75212,98,0.66793,88,6.6099,104,0.62663,0.11888,0.043522,1060.3
49,11.857,31,1.8464,59,0.85265,33,0.53647,6,7.4638,0.11503,0.048974,1322.2
68,10.195,52,0.77141,54,0.81306,6,6.7067,22,1.3277,0.089951,0.056403,537.86
98,7.7438,100,0.74951,96,0.57171,89,3.9882,92,0.72761,0.11442,0.046621,824.13
60,19.165,50,5.806,36,3.8714,33,1.0345,31,0.62705,0.12138,0.03655,2933
92,12.693,90,1.7684,94,0.7825,96,0.75961,98,0.70124,0.12985,0.04387,1476.2
112,5.8264,110,1.0659,114,1.481,104,5.2453,92,1.4154,0.13994,0.026637,1362.8
70,17.437,62,3.7029,52,2.2608,6,6.6683,22,1.3235,0.095482,0.031999,941.77
60,7.1305,89,9.2736,92,0.73135,94,0.72285,52,2.7475,0.10631,0.014876,1569.4
49,12.124,26,6.9318,37,2.9566,29,1.397,31,0.77508,0.14353,0.04728,1587.1
102,19.667,96,1.014,100,0.85159,104,1.0667,98,0.99935,0.15015,0.045722,1360.4
80,10.405,75,1.4691,95,1.604,6,6.6144,22,1.3157,0.085773,0.052363,614.97
67,10.841,6,6.7462,85,1.4756,22,1.3352,26,1.7336,0.090934,0.057635,489.19
80,10.86,76,0.97298,6,6.4688,116,3.6348,114,0.54758,0.087427,0.046893,778.65
37,14.736,6,7.1657,29,0.51321,14,0.53716,22,1.4798,0.1269,0.084065,821.64
82,12.714,76,1.5091,63,1.8031,6,6.5214,116,3.5998,0.090915,0.040476,811.05
88,9.2173,60,6.352,75,0.87524,100,0.82653,102,0.68434,0.1089,0.038776,1247.6
60,19.165,50,5.806,36,3.8714,33,1.0345,31,0.62705,0.12138,0.03655,2933
82,11.45,76,0.62807,63,0.56332,104,6.0081,106,0.51775,0.092359,0.043176,570.97
92,4.6739,94,2,96,7.8966,98,0.72455,100,0.70882,0.12949,0.068122,1259.8
98,18.023,96,0.80754,61,6.3816,100,0.75355,94,0.74981,0.11444,0.021772,1438.7
37,19.122,48,6.9532,59,0.6792,31,0.71759,29,0.52689,0.12929,0.055039,1002.5
82,13.316,75,1.2985,61,0.61287,63,0.83374,96,0.56531,0.091297,0.041471,1405
89,27.866,102,3.4661,100,0.83908,92,0.64129,98,0.91818,0.11954,0.029933,1921.1
60,7.1133,63,0.597,28,4.3377,51,4.997,31,0.79728,0.12565,0.018456,2722.7
70,12.077,6,6.7846,22,1.3516,29,1.4388,26,1.909,0.091733,0.045465,844.41
52,15.147,59,2.2362,37,1.187,68,0.67293,6,6.906,0.10839,0.047269,1120.3
107,1.3224,109,1.7514,111,1.6721,113,1.3572,116,1.9703,0.21111,0.091928,1725.3
31,13.35,36,2.6238,33,0.75345,50,7.2058,60,2.5913,0.13809,0.029924,3607.4
88,12.674,83,0.59413,92,0.50303,75,2.2524,63,0.89015,0.10452,0.030854,2494.4
71,17.169,74,0.75484,62,2.7365,67,1.6541,50,3.2342,0.096725,0.035716,1119.2
62,7.3202,88,8.5447,75,0.96057,52,0.62611,54,0.515,0.10587,0.036092,1483.6
88,12.554,60,4.846,84,0.86008,75,1.6898,70,1.6946,0.10369,0.019331,1714.4
60,6.9536,51,4.6281,70,2.1358,75,0.77611,67,0.88805,0.11612,0.0085766,3137
60,5.8561,96,18.072,92,0.88192,94,0.96843,98,0.72747,0.122,0.015187,2002.6
98,7.1544,100,7.2481,102,0.90479,96,0.83309,104,0.62112,0.13216,0.070013,815.57
92,11.694,112,1.0451,90,1.3286,94,0.86746,96,0.87318,0.14388,0.037131,2206.6
60,7.1776,92,9.8161,90,1.1215,94,0.66866,96,0.7166,0.10862,0.019593,1128.6
75,18.179,83,3.1163,6,6.6311,22,1.318,116,3.5369,0.093098,0.035043,1595
50,17.673,59,2.4538,89,7.7233,92,0.66269,94,0.5793,0.1102,0.022381,1014.8
82,11.994,75,1.2781,60,1.0512,62,1.6888,96,0.77117,0.089557,0.046624,915.8
92,17.206,90,1.8552,96,0.82519,94,0.95238,98,0.83505,0.11886,0.04744,936.29
92,17.562,96,0.90342,94,0.93022,98,0.912,90,0.65269,0.12674,0.05002,1097.1
83,16.785,75,1.4841,60,0.76017,62,1.1978,98,0.6692,0.09533,0.033717,950.26
62,10.762,50,0.57663,52,0.66511,80,1.0082,88,3.0856,0.097021,0.054966,628.76
62,12.741,67,1.2735,70,0.5747,51,3.9671,47,0.57435,0.09651,0.041306,721.81
92,12.678,90,1.8302,94,0.64646,96,0.71917,98,0.6896,0.11258,0.031452,1249.4
70,16.36,62,2.618,6,6.7036,22,1.3338,29,1.4328,0.094292,0.037952,1138.8
96,16.95,92,0.95848,94,0.9724,98,0.87347,100,0.74252,0.12938,0.059467,866.55
75,12.496,6,6.6,50,0.86165,22,1.3142,116,3.5427,0.088363,0.039446,894.92
80,9.8372,70,1.9114,61,3.8101,55,0.53786,6,6.6874,0.08813,0.031677,525.45
23,15.422,31,0.78944,33,0.78158,35,2.0712,49,7.7018,0.18403,0.092936,958.39
49,11.004,37,3.4764,59,1.9308,33,0.52933,31,0.50823,0.11903,0.038836,848.5
104,7.9548,106,2,108,2,110,2,112,3.7429,0.15678,0.088557,1109
61,18.372,71,5.9553,75,1.2369,37,1.711,94,0.59483,0.096555,0.02579,1517.2
60,6.9113,33,1.5382,52,2.4829,35,1.284,70,1.1104,0.11812,0.029564,987.87
60,20.036,88,6.8931,92,0.69904,75,6.1829,71,1.5275,0.1087,0.011004,2668.8
60,20.617,75,6.5333,71,1.5738,82,2.5428,52,3.1715,0.098449,0.017394,2594.3
60,7.5533,75,6.4065,71,1.5641,83,3.9215,88,1.3348,0.10475,0.011897,2339.9
60,31.757,75,6.506,70,1.6977,83,4.1718,88,0.61882,0.099674,0.015318,2206.7
60,32.731,75,6.5479,71,1.5758,83,2.8918,88,1.9138,0.10809,0.01123,2066
61,26.671,75,6.5747,71,1.0967,83,2.6734,81,0.51693,0.097523,0.018692,1563.9
92,17.751,89,2.5794,96,0.96348,98,0.89035,94,0.8842,0.11986,0.045659,1298.5
92,17.47,90,1.8931,94,0.8515,96,0.78251,98,0.7865,0.12394,0.041621,1255.3
24,30,29,2.275,31,0.76883,26,0.76674,36,2.7139,0.16836,0.061289,1415.1
89,12.962,92,0.58518,94,0.7941,96,0.78877,98,0.74925,0.11954,0.059751,908.74
83,19.387,75,1.9099,63,0.52724,96,0.5183,61,0.5516,0.096523,0.030613,1267.5
92,17.856,89,2.7464,94,0.89773,96,0.7803,98,0.77488,0.11997,0.047927,949.15
92,16.055,90,2.5767,94,0.71667,96,0.75482,98,0.80245,0.11835,0.039467,1090.5
74,7.5678,71,0.57933,100,9.255,98,0.72615,102,0.6118,0.10071,0.033811,593.7
63,11.385,54,0.87303,6,6.7729,22,1.3425,29,1.4406,0.094508,0.056686,627.08
75,11.789,80,2.0083,63,0.57602,6,6.585,22,1.3137,0.089201,0.041677,714.41
81,10.461,6,6.5756,95,1.3154,22,1.3133,116,3.5692,0.08636,0.052284,1035.5
80,9.5821,6,6.6488,22,1.3189,63,1.8746,116,3.5217,0.084176,0.054956,605.79
51,19.499,39,2.188,59,0.50496,27,2.6755,31,0.88898,0.12133,0.042383,1342
92,14.576,90,1.6969,94,0.7554,96,0.78064,98,0.77114,0.12238,0.045278,953.56
76,9.3614,78,0.9642,63,3.3583,61,0.63162,67,1.6425,0.085227,0.046394,457.95
89,23.574,102,1.6468,98,0.94601,92,0.60499,96,0.96972,0.12133,0.043536,1217.5
98,15.985,100,0.95827,96,0.80961,102,0.806,94,0.69756,0.13152,0.06279,1287
92,10.418,90,1.2689,94,0.68269,96,0.62489,98,0.60368,0.11697,0.040637,1604.1
60,6.7773,52,4.5934,49,0.50277,36,3.0306,44,0.55622,0.11905,0.022844,1149.9
88,13.675,90,0.51315,92,0.65276,94,0.55654,96,0.69736,0.11612,0.033316,985.58
89,15.181,92,0.69845,94,0.65476,96,0.70729,98,0.71641,0.11977,0.033439,1299.3
89,12.074,92,0.75483,94,0.68443,96,0.82044,98,0.74965,0.132,0.034548,1254.4
88,14.557,92,0.65557,83,0.64254,94,0.56493,75,1.7308,0.10938,0.021954,1278.5
75,22.635,83,3.7362,88,1.0379,92,0.52669,62,3.6167,0.10004,0.022137,1647.6
89,16.326,92,0.75755,94,0.77663,96,0.87928,98,0.72632,0.11826,0.041551,1141.2
50,18.284,60,2.4001,40,0.6011,6,7.004,14,0.5262,0.1071,0.0433,954.96
70,12.59,63,1.3664,81,0.57585,6,6.62,22,1.3165,0.093036,0.050452,699.22
70,13.484,63,1.7023,53,0.76261,6,6.8551,14,0.50287,0.095351,0.04604,697.49
104,21.962,102,0.91403,98,0.97257,96,0.93134,100,0.90119,0.14486,0.050257,1856.4
88,13.235,92,0.56328,75,1.709,60,4.121,71,1.0314,0.10468,0.023395,1882.6
70,13.201,63,1.1706,48,3.9171,50,0.64122,6,6.6447,0.093176,0.047217,667.59
83,20.353,75,2.0858,88,0.59945,62,0.93416,100,0.67707,0.099472,0.028688,1538.9
88,10.707,60,6.5848,67,1.4774,75,0.51648,48,0.88391,0.10537,0.028215,1047.1
50,12.375,59,1.8921,37,0.51741,33,0.6594,31,0.68315,0.1148,0.041905,1070.2
63,12.53,67,1.0156,70,0.57623,6,6.645,22,1.3185,0.095323,0.052271,535.97
63,12.16,67,0.5387,52,0.79978,6,6.7264,22,1.3267,0.097019,0.051284,624.42
70,9.8946,54,1.5312,51,0.95839,88,1.7755,86,0.77599,0.091893,0.046905,636.07
96,17.693,98,0.90865,100,0.94942,94,0.81124,102,0.89982,0.13364,0.047359,1475.1
84,8.3301,62,5.6736,75,0.69275,71,0.6275,50,1.5638,0.10259,0.047861,1004.3
50,19.757,60,3.0551,37,0.53834,31,0.60539,29,0.63984,0.10771,0.032293,1417.7
49,20.526,60,2.5147,37,1.1944,33,0.76296,31,0.63339,0.11762,0.029644,1652.3
60,7.3938,50,5.4326,36,1.6537,70,0.54495,31,0.59621,0.10926,0.02979,1302.8
60,20.805,50,6.6346,37,2.3939,33,0.59814,31,0.54029,0.11415,0.027701,1336.8
82,15.077,75,1.3606,96,0.60246,98,0.63607,112,1.2655,0.095268,0.036685,1096
89,24.092,92,0.74767,94,0.88189,96,0.96788,104,1.4954,0.13092,0.035013,1320.1
82,12.769,75,1.5186,94,0.50887,63,2.6277,6,6.5226,0.092872,0.040317,1081
80,10.383,76,1.5608,6,6.5775,22,1.3133,116,3.5663,0.086184,0.051032,1057
50,19.497,37,2.811,33,0.68356,31,0.58251,92,9.7411,0.12712,0.030655,1386.5
88,11.191,92,0.58983,96,0.59198,98,0.63181,100,0.67589,0.12071,0.042125,968.14
67,12.482,70,0.5173,63,1.039,52,2.8531,85,1.0678,0.093957,0.045529,789.4
34,18.538,47,5.7113,44,0.59901,6,7.8996,8,0.50829,0.13911,0.083286,942.9
70,10.455,63,0.70715,53,0.83334,51,0.55254,6,6.6366,0.092303,0.046999,841.32
70,10.946,92,9.0263,90,0.93932,94,0.62915,96,0.61176,0.10306,0.016142,1468.5
62,15.065,70,1.9087,67,0.77252,52,1.1094,50,0.57283,0.09681,0.033796,1021.2
90,11.485,92,0.64213,94,0.62368,96,0.59233,98,0.59991,0.12,0.0479,1088.7
98,20.4,100,0.85972,96,0.85812,102,0.78331,94,0.72697,0.12421,0.038192,1600.1
96,14.553,92,0.85361,94,0.96627,98,0.76697,100,0.71977,0.12787,0.062045,827.39
62,12.98,67,1.654,70,0.51408,48,4.7342,6,6.7499,0.096896,0.043487,732.7
79,10.324,76,1.506,94,0.51079,102,0.92386,100,0.70394,0.088481,0.043443,644.87
63,11.068,66,1.6027,54,0.67298,51,0.64978,88,1.6867,0.09411,0.054709,521.65
71,7.8309,62,1.8511,6,6.6828,22,1.3273,26,1.6245,0.091341,0.051875,411.18
53,10.812,6,6.7927,22,1.3529,29,1.4562,31,0.86048,0.098331,0.071091,752.26
68,13.626,61,3.5291,84,2.9383,6,6.7446,22,1.3328,0.096131,0.054397,547.92
80,9.797,76,0.58097,6,6.6388,96,0.84466,94,0.77372,0.084035,0.055218,697.83
81,11.775,75,1.5561,6,6.6418,22,1.3186,116,3.5326,0.087544,0.044684,888.98
81,11.144,75,1.4323,60,1.0941,64,0.69385,94,0.78544,0.088131,0.043708,932.33
89,17.317,92,0.82508,94,0.72752,96,0.87091,98,0.79734,0.12047,0.050954,1204.3
82,10.735,6,6.5464,22,1.3117,116,3.5786,119,0.8963,0.088035,0.052626,722.84
50,10.969,37,2.6262,31,0.86906,33,0.86793,29,0.61936,0.13001,0.048577,1846.2
79,10.351,76,0.71083,64,1.9315,6,6.5148,116,3.6036,0.086845,0.04953,819.78
80,9.829,6,6.5671,94,0.72807,22,1.3125,116,3.566,0.084704,0.05647,580.3
96,15.335,98,0.8816,94,0.67859,100,0.6558,92,0.79503,0.12232,0.047085,1197.6
82,12.462,75,1.4759,60,4.0293,96,0.546,110,2.8036,0.091029,0.039575,616.24
46,25.938,36,2.8559,31,0.9296,33,0.94011,29,0.74294,0.14408,0.060245,918.51
80,11,75,1.5402,62,2.0641,98,0.56845,6,6.5004,0.08741,0.045171,1078.8
98,20.066,96,0.87379,100,0.87559,102,0.80555,94,0.88627,0.1174,0.036804,1191.7
92,11.337,89,2.6265,94,0.55659,96,0.55361,98,0.74391,0.12062,0.057004,834.16
82,11.139,76,0.5635,96,1.3235,98,0.79828,92,0.90184,0.10098,0.027722,918.3
60,6.5248,52,3.427,6,6.6808,70,0.7192,37,1.4302,0.13629,0.027707,1817.9
2,5.9525,92,1.2135,90,1.0405,94,0.92892,115,1.7748,0.25274,0.078867,2018.3
114,2.8159,117,1.7835,119,1.2835,112,0.78441,110,0.88683,0.19105,0.061035,2125.7
92,12.875,90,1.7289,94,0.83194,96,0.81617,114,2.9195,0.14058,0.034328,1531.8
96,19.377,98,0.87806,89,3.4955,94,0.72686,92,0.84905,0.11502,0.043258,1045.4
98,26.142,100,1.057,88,3.3105,102,0.90248,96,0.84777,0.12453,0.036314,1070.6
75,9.9034,96,0.71563,98,0.62428,6,6.5798,100,0.9707,0.086633,0.048981,788.62
92,10.014,90,0.9202,60,14.423,70,1.6861,94,0.62628,0.10789,0.014851,1309.1
68,11.478,63,0.54596,51,2.2269,6,6.6861,22,1.3228,0.092196,0.052069,380.83
63,10.467,6,6.7117,83,1.3859,22,1.3278,85,1.5003,0.093759,0.06189,524.29
70,14.622,62,1.8088,53,1.3366,50,0.57704,6,6.6775,0.092637,0.040058,601.03
63,12.032,67,1.7319,6,6.7111,22,1.3267,26,1.563,0.094936,0.054346,470.66
63,12.856,67,2.4005,70,0.55526,48,0.51297,6,6.792,0.094323,0.050588,840.02
92,17.064,90,2.4849,94,0.82132,96,0.93445,98,0.81182,0.12372,0.042922,1091.1
89,20.165,92,0.64814,98,1.3646,100,1.0239,96,0.84231,0.11983,0.039629,1278.2
36,24.23,49,7.1943,33,0.84134,31,0.74788,59,1.4426,0.1473,0.052838,1239.8
92,13.406,90,1.8416,94,0.71101,96,0.85567,98,0.76227,0.12908,0.035305,1223.3
89,14.984,92,0.88267,94,0.88121,96,0.78765,98,0.67282,0.11783,0.059205,808.4
96,19.97,98,0.83064,88,3.2017,94,0.67967,100,0.65656,0.11592,0.048129,1053.6
92,14.118,89,2.648,94,0.79121,96,0.75978,98,0.62849,0.11721,0.054507,785.85
98,18.315,100,0.9847,96,0.81109,102,0.76664,92,0.98526,0.12245,0.051756,1201.6
67,12.669,63,1.5038,35,2.8119,40,1.711,83,0.67416,0.093963,0.044077,470.67
92,16.871,89,2.1424,96,1.1127,98,0.83782,94,0.94136,0.11947,0.054185,980.41
92,14.115,90,2.4745,94,0.72862,96,0.77364,98,0.68154,0.12633,0.04265,1102
75,11.192,80,2.5365,63,0.8306,6,6.6398,22,1.3173,0.088649,0.043196,764.17
82,1.3313,80,0.93694,84,0.93991,76,1.0076,78,0.93613,0.15958,0.018607,970.15
61,14.318,70,1.304,67,1.1277,52,0.51724,44,0.54993,0.098474,0.037142,1129.6
80,9.4808,63,3.9378,61,0.59694,100,4.5386,102,0.56312,0.084913,0.050936,587.82
63,10.063,66,0.5182,53,3.0165,51,0.56646,44,0.51409,0.094963,0.052983,449.6
67,11.386,63,0.68107,48,0.53018,86,3.4236,84,0.55306,0.093725,0.047497,567.92
67,11.596,63,1.5957,6,6.7441,22,1.3338,26,1.7031,0.093732,0.060659,420.75
75,15.743,83,4.7089,70,0.63917,62,1.0748,64,0.50127,0.099735,0.027751,800.99
91,1.0035,93,1.0031,95,1.0018,97,1.0012,99,1.0011,0.12166,0.082055,929.88
88,11.087,75,0.57501,98,0.61368,102,1.0077,100,0.96071,0.11441,0.052429,958.39
70,14.116,62,2.3389,53,0.65473,6,6.7539,50,0.91051,0.094795,0.045094,530.22
82,12.168,75,1.178,92,0.53969,96,0.60165,63,1.539,0.090348,0.042184,663.61
89,21.522,92,0.76051,96,0.99054,98,0.95946,94,0.88512,0.12144,0.041571,1166.5
83,15.403,75,1.3638,6,6.5619,22,1.3124,116,3.5755,0.096712,0.043975,1138.6
82,13.814,100,0.52721,102,0.66603,108,0.53903,6,6.5425,0.094984,0.043006,870.76
60,17.189,51,5.0246,33,0.7568,36,2.7424,6,6.7216,0.11039,0.03636,1501.3
67,12.909,70,0.59148,63,1.4881,6,6.7545,22,1.3367,0.093803,0.055928,485.89
98,13.844,100,0.91857,96,0.75117,102,0.73516,94,0.65777,0.12678,0.057253,710.48
96,20.753,92,0.90744,98,0.91915,94,0.94735,102,1.0886,0.13265,0.046281,1822.6
81,10.902,76,0.5111,67,0.50312,96,0.75684,100,1.0654,0.088379,0.049711,745.92
60,7.538,51,4.3822,70,1.8256,74,1.5037,39,0.50523,0.10427,0.026442,2230.4
83,18.199,88,0.54919,86,0.5467,75,1.734,62,1.7778,0.10359,0.027503,2058.5
89,21.457,92,0.80223,96,0.93708,94,0.82431,98,0.77457,0.11904,0.038497,1446
83,21.485,75,1.8608,88,1.8082,92,0.58483,94,0.53645,0.10403,0.02409,1532.7
